x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,etiqueta
-0.0,0.0,0.0,0.22554766377227073,-0.0841945248840968,-0.10167297710395261,0.4067866290064175,-0.25837024523837615,-0.15834832223024245,0.5252960812217707,-0.4336449129652805,-0.2244802903671873,0.5351128612516518,-0.6051003475896481,-0.2770192693584333,0.3386913080422173,-0.586950296551071,0.014189045663394982,0.4033822825493598,-0.8655719816082365,-0.1039703975990491,0.4913534456765893,-0.8485992651984713,-0.19608946561801177,0.518240846718448,-0.7612754167853497,-0.24385567471942723,0.2257570779019379,-0.6194642242225394,0.012895514880573429,0.2768634074056156,-0.9342550480577959,-0.11224358283685813,0.38620956102364656,-0.8525094097173481,-0.19992511681374417,0.4204706408236862,-0.7134838573851471,-0.23247823811330603,0.10203871940238587,-0.623903562188699,-0.01407295546319016,0.15176027095451208,-0.90519359267707,-0.12413036972534947,0.2769030142674197,-0.8307770674284715,-0.1839469109030428,0.3217025708793628,-0.685795609412075,-0.19574214268422177,-0.04281152101727937,-0.5911385791444147,-0.05216828583508719,0.04510566742989927,-0.7873034188579184,-0.12744617291310115,0.1573026886304031,-0.7670812232709587,-0.16788092461603968,0.20819413660454977,-0.6692649259238568,-0.18128183955431387,O
-0.0,0.0,0.0,0.18716381725047795,-0.22211702098495592,-0.07354665740567078,0.2393997556088675,-0.49296388475165,-0.11913183257879517,0.12052094695909862,-0.6795616880892417,-0.1826632881634893,-0.0658065789187402,-0.6948324310378459,-0.22853253385413802,-0.02330056263888608,-0.7020722242625196,0.05727248976668253,-0.1067228372725123,-0.939304508860526,-0.05357455902473848,0.011112285593788887,-0.8897992635780457,-0.1412899478169416,0.07987071182075468,-0.7607746139944356,-0.18777015949429798,-0.14681204394053796,-0.6802177058586222,0.03906459410182184,-0.2586950801611946,-0.959262764329261,-0.07742378623637422,-0.1143848642464113,-0.9092526598960621,-0.14190079747665604,-0.032241920648299977,-0.776686152494446,-0.15881671985455648,-0.2615353200284647,-0.6333427136024482,-0.005778983506390064,-0.3937602913778893,-0.9130046375001669,-0.10665535540791318,-0.248409248000044,-0.8806164772032058,-0.1326925687265774,-0.1539348454462827,-0.748954927336532,-0.12278454171230037,-0.3719251164911557,-0.5487896076492657,-0.06258213617506177,-0.4258011325092802,-0.78050307379707,-0.1247249424323313,-0.3169275753129352,-0.7952645704054955,-0.13987768826442207,-0.22761117811258832,-0.7006703178123996,-0.13622543612981894,O
-0.0,0.0,0.0,0.15935043238516244,-0.17093306827555313,-0.11532520352376219,0.2431728923355608,-0.42197360232622283,-0.18285928706175522,0.2328295767643574,-0.641323974649487,-0.25884915041272644,0.08527390520260088,-0.7543359697130918,-0.3196378835895055,0.0889403183180488,-0.6863615838978037,-0.012606087077031404,0.019437403889534834,-0.9777333509357153,-0.14229632718714835,0.10647511413581122,-0.9389739033069057,-0.23676468801217587,0.14521323801698394,-0.8221681089137082,-0.2866376490833618,-0.04581861468350921,-0.6534112284187413,-0.015072974820648519,-0.1798322495937439,-0.9726451339017368,-0.14704354968282707,-0.04537958388433404,-0.904673317531816,-0.23192409134206177,0.024151038171544303,-0.7750792875883474,-0.2647529147041568,-0.17068195134685876,-0.5910416770910527,-0.043345403361570556,-0.30709862692558465,-0.8842849009867976,-0.16183159515822976,-0.16478186904415085,-0.832629989819599,-0.21238210837715926,-0.07663495307296429,-0.6975750673073626,-0.21970857721745524,-0.29229862160911596,-0.4911302508800645,-0.0833366550196396,-0.35169826493982614,-0.7212379108590928,-0.16557313143926597,-0.23784216733932517,-0.7212154480789733,-0.19928723468695494,-0.1467471174339646,-0.6204598133745791,-0.20953153389956558,O
-0.0,0.0,0.0,0.2180836989973739,-0.1494396128504575,-0.06650804721771665,0.35678453168001084,-0.3839584498442952,-0.11214125765236699,0.40340686859796754,-0.583205391794505,-0.1762893049410984,0.3120469582937586,-0.6923863179081342,-0.22136031795416503,0.07405265177236237,-0.6615088307978242,0.030130808188002723,0.022750593311028106,-0.9625317641635119,-0.08322299514260308,0.1704848652330184,-0.914534358852671,-0.1533819750390228,0.2341100068257551,-0.7915132440580098,-0.1842169990293994,-0.011384178280923729,-0.6524033058080527,0.008440181897349812,-0.06144721557270346,-0.9908304128137845,-0.12033009906763621,0.1228297811744016,-0.9099077893621328,-0.1720945442425225,0.18188315772486446,-0.7681828665022151,-0.1702664613163878,-0.10647884649480624,-0.6240765664355542,-0.03796835108170093,-0.14825856322039868,-0.9403227434530459,-0.1513749858832211,0.0316888132640126,-0.8713668365194596,-0.16538247960104008,0.10084039135584932,-0.731904111846253,-0.13751038994476478,-0.21475164362274834,-0.5585057980796233,-0.09431167004167927,-0.2000246693969362,-0.806390035469027,-0.16680033815045225,-0.06107625279977837,-0.796852891024269,-0.1764995034091274,0.010207672738283814,-0.6962014923951605,-0.16101333954776373,O
-0.0,0.0,0.0,0.22959520025570232,-0.26253169056791664,0.013168017013104735,0.3197599082234582,-0.4681073543981265,-0.019025356558098932,0.39340355364812063,-0.6286535330853044,-0.08391743688045966,0.41245197832602015,-0.7762859249716647,-0.14480074377740712,-0.0287109449917339,-0.7331711923098017,0.07255045100097847,0.06760862221996763,-0.9750127713520996,-0.015166871817215787,0.22844165617499593,-0.9386880958322295,-0.09218697900918706,0.3207066077881541,-0.8484120931659336,-0.13861268393048737,-0.09286680741011709,-0.7114315249539386,0.0078249372740452,0.04999308462710813,-0.9957583501384794,-0.07723988360270981,0.2417617226520371,-0.942490021525766,-0.13235176541822663,0.31925704965256996,-0.8413534468762853,-0.16089987180746193,-0.12804313568911094,-0.6587872287517166,-0.07192356147862954,0.013263055600489038,-0.924203319786926,-0.15302649223979387,0.20904128709672032,-0.900018153387046,-0.17486026870505583,0.3157345184172267,-0.8088430974301404,-0.1782615489200063,-0.12590852086542634,-0.58653546168591,-0.15569589275431311,0.03445278410383469,-0.7649017070582712,-0.2069847913842095,0.19353268215102462,-0.7979568499709632,-0.2202344432542456,0.30066219074796213,-0.764914261800039,-0.22301434093247943,O
-0.0,0.0,0.0,0.3012483625529566,-0.21798958538471652,0.10694843577294438,0.41824141574350854,-0.3651426569830417,0.10468279913389907,0.5320729183785757,-0.4709756108361355,0.0633440005997415,0.6055550124115006,-0.5589195759924612,0.007850405419024872,0.09285597482229878,-0.6686253917991325,0.04574028311720001,0.36439381103682883,-0.8752846751028414,-0.00043358692808325295,0.5429797315871677,-0.8116783185119453,-0.03856839835196667,0.6345307610521648,-0.7169467694187577,-0.06103429925270304,0.09213849415131997,-0.6491699267000964,-0.04584772955318842,0.4212225006528856,-0.8852752648027125,-0.08488064342910384,0.602366017240186,-0.7925280882788818,-0.09515466653410568,0.6588232820344455,-0.6741689735697264,-0.10549160036693793,0.14367521607972655,-0.5776693800554873,-0.13218683692552305,0.45981038004739827,-0.8106023281325009,-0.17865537145029073,0.623891821131693,-0.7260202131018125,-0.16311185958536273,0.6814295735323606,-0.6126775244436465,-0.15054822183793698,0.24029560049767032,-0.4755539608554552,-0.20941388139896142,0.4980127663716631,-0.6575851608572839,-0.24161852368605408,0.6210297397665862,-0.6295080504147774,-0.22078395222738204,0.6715074800585521,-0.5578161986539429,-0.20126144673537097,O
-0.0,0.0,0.0,0.2419070106452746,-0.06022051199564914,-0.060688462093504245,0.4321516064062879,-0.23887523466840252,-0.1024093170612175,0.5320856111756845,-0.41243199831081273,-0.1638609709210744,0.5254249506094314,-0.5660976493419633,-0.20670881214606232,0.21272366288743455,-0.6028546307105138,0.02446636511627116,0.2562040857812538,-0.9112585799326874,-0.08749188076967196,0.40956817047169997,-0.8577686222183573,-0.14988604738533803,0.4578427361017135,-0.7254286105671841,-0.1722163544850285,0.1475343827366417,-0.6293839043535818,0.0025767886274278523,0.22379474025888224,-0.9675779629721727,-0.11708458396851448,0.4126057527800417,-0.8533828097427653,-0.15310080445504004,0.44553461981065917,-0.697593855872311,-0.13843421982776874,0.061959798587379544,-0.6376993693886822,-0.0433931561534795,0.15120862929062936,-0.9587040014288365,-0.15650946577864924,0.33853612412129597,-0.8370124387972647,-0.15516640687536418,0.3776512744370972,-0.6745405425635426,-0.11331152091082791,-0.041784538629824404,-0.6110369855966727,-0.09850179206804417,0.076393467671182,-0.8383330888900341,-0.1702394800674748,0.23240248150433554,-0.7872661858771277,-0.16890850559156093,0.28409995211484473,-0.6650643192885181,-0.14200324476865503,O
-0.0,0.0,0.0,0.12663386924811548,-0.2763517624424526,-0.06154287737890737,0.16465264149380063,-0.517758711322112,-0.12489216086727686,0.17467199556442287,-0.6870498658915767,-0.20825986379170114,0.09396685542617232,-0.7872240600925408,-0.2811316165135312,-0.26362678704879117,-0.7189443385830918,0.0027167640997534173,-0.2674233502657465,-0.9540355956958473,-0.13528057465103271,-0.08817383336788627,-0.92220864733275,-0.24023725007718036,0.03446479410440369,-0.8279941189512742,-0.2946027828462056,-0.3598692437493068,-0.6462102726779052,-0.03424239489046411,-0.3562449146798133,-0.9071505336556004,-0.16490596295106338,-0.13160837081932059,-0.8729178348009676,-0.22957247335020955,-0.0032213187521646963,-0.7726508025000952,-0.2508499388512763,-0.4108763048628183,-0.5405934919798112,-0.09461008277005116,-0.38833247554393885,-0.7708738134294545,-0.21577752001110584,-0.17035025010569912,-0.7586639701449597,-0.23829693064842958,-0.03557489406359187,-0.6756152018973179,-0.2276690410487735,-0.41507901906354044,-0.417950970081138,-0.16382821185618698,-0.36108078723444353,-0.6082440751883927,-0.24285154082020147,-0.19488689509284116,-0.6514949464665307,-0.25152912367183383,-0.06738274717474592,-0.6248847706836687,-0.24016727602894092,O
-0.0,0.0,0.0,0.20789633047586215,-0.15959565363982978,-0.08758887031272325,0.37977235200413073,-0.36618685872845985,-0.157472705069829,0.4762360967393792,-0.5430840468025877,-0.24450867798523426,0.3719438791661781,-0.6256909795083643,-0.32028570244185983,0.2123718002047131,-0.6633835909583825,0.003683626113860272,0.2331166173688227,-0.9315577945952157,-0.13551494670926864,0.31344400464829014,-0.8334492811421975,-0.24061200260211363,0.3204162307712843,-0.7080863999599062,-0.29843665454151974,0.07286363211189086,-0.6577100116850546,-0.018579803089774714,0.051321414949046344,-0.9860547727078091,-0.15831013103329392,0.1803301531330011,-0.8545447791452904,-0.24441850334082754,0.2147317874724653,-0.7190453861307393,-0.27885497481632315,-0.06598318527108013,-0.6209292543974352,-0.06613691027566648,-0.09961963234026201,-0.9420085754858801,-0.1916900160175748,0.043201887812300256,-0.8446119813276025,-0.23751256225496586,0.10815186631453885,-0.6986934802727092,-0.2394547438361771,-0.20569848660663403,-0.5415682489715463,-0.12355359430779835,-0.19227531668886405,-0.7894075229182304,-0.20126424477692836,-0.06357520883617321,-0.7616305531586421,-0.22541476315432138,0.016843957725477667,-0.6579453985499486,-0.22957689361488137,O
-0.0,0.0,0.0,0.15945272446578201,-0.19519135129562615,-0.09277096309082727,0.27898068236636064,-0.3964036046647513,-0.18429714890335452,0.35680577046785933,-0.5378852701168454,-0.29110761949681463,0.2955570330563727,-0.6433793624926103,-0.3879024017523626,0.046254369846838915,-0.6931970641932544,-0.07429874373470383,0.039549430712330615,-0.968766209999018,-0.2448017011674327,0.1878233089929239,-0.8669517161211926,-0.36062644851491277,0.2647262738580835,-0.737829155628089,-0.41729909101161194,-0.06042484622148067,-0.6272382008983093,-0.10334735788530415,-0.11137518946086072,-0.906852133522335,-0.27454812403036044,0.08342431474248897,-0.7903389264604338,-0.35823433356571216,0.1882363848215765,-0.6663956862371765,-0.3857506334457911,-0.15120658889848382,-0.5410056978017658,-0.15503762332560966,-0.17813651864706176,-0.7691213941395921,-0.30298721054479016,0.02595999271479907,-0.6812148675861275,-0.33498478856456904,0.15311801056242633,-0.5715859873951725,-0.3258249573727107,-0.22007870313630803,-0.4319436543564102,-0.21603978552424571,-0.19614359771575823,-0.5995387785966894,-0.30654120568583737,-0.0324598190121915,-0.5627934575691558,-0.3191185194501018,0.08643623999704236,-0.486931388754736,-0.3120280723598738,O
