x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,etiqueta
-0.0,0.0,0.0,0.11225396977511158,-0.17634044643017902,-0.01973399415833094,0.10747420732974491,-0.3962207359256515,-0.019196396160143958,0.06822369958572895,-0.5471169589607258,-0.03309160883135839,0.032577216706775186,-0.6647018852301753,-0.0480554153139902,-0.0731878598986554,-0.5323320149957547,0.03689682492188817,-0.07504617683742765,-0.7515346020930228,-0.012459457743365428,-0.0736212265876626,-0.8837476292853719,-0.04615995727471187,-0.06822964947725033,-0.9950926799761906,-0.07166082046707589,-0.1560792125550202,-0.5061839974650363,0.00665246786599144,0.009508511886377994,-0.6614070108762111,-0.09191747609578743,0.16488739294757157,-0.6802056931379739,-0.13345360784445554,0.25364714311930286,-0.7059617493723215,-0.135878334948221,-0.21276373153988976,-0.4461399356331096,-0.03336130473392533,-0.009061489708633233,-0.5387012763301741,-0.13572645421321752,0.04877740577058704,-0.4032294155202074,-0.13620298200055597,0.015787403147116276,-0.317477433051733,-0.10868952532768685,-0.2411381789700631,-0.37138803457797653,-0.07664465321846489,-0.05535827841083608,-0.47060647480420725,-0.14790137096921457,-0.010327938749837244,-0.37503492792375415,-0.13862284433645866,-0.05330244458139546,-0.2980128994052059,-0.11184261425439289,P
-0.0,0.0,0.0,0.08980138159327956,-0.16228486158529876,-0.06976138466957399,0.10667457183537946,-0.38095619100651557,-0.10687018312886433,0.06291347664430495,-0.5319609929022985,-0.14326991576531925,0.046455204752035587,-0.6695328912144887,-0.17204699907553983,-0.048967904523202335,-0.5662882070814803,-0.08039681956756031,-0.04054105842352999,-0.7516009850875933,-0.16408444036995418,-0.03797636387168272,-0.870645323225991,-0.21537722651781005,-0.03631949819051731,-0.9672721116739829,-0.25112856474113615,-0.1942581160587315,-0.5217613847553239,-0.08918927346693532,-0.04005859885359545,-0.5014492597190144,-0.21683380830379412,0.08663505543417802,-0.3987871771035313,-0.24855848872948846,0.1662062559494428,-0.328416505024465,-0.24422937729263813,-0.2829610039205737,-0.42062186530250834,-0.10733506196358125,-0.09220151266427298,-0.34409365932657093,-0.2070836820371074,-0.017860519132442267,-0.2589935938076432,-0.18836970757587992,0.0008805316108245847,-0.21515013888397072,-0.15658152852427948,-0.3317528021216112,-0.30156608831236104,-0.13611867061877725,-0.16399538588012644,-0.24269073431482788,-0.2001005230178103,-0.09837630882833003,-0.18890026188872674,-0.1935586437021488,-0.09636151107695994,-0.16155589476015786,-0.17367485166908553,P
-0.0,0.0,0.0,0.15335491320624164,-0.253256893359416,-0.006512338275098675,0.23254514327711667,-0.4773736534358735,-0.034180811154766254,0.2742599257429855,-0.6240775488841493,-0.07648001539582869,0.306282736002433,-0.7499476869018444,-0.1173038293893933,0.03051684539743133,-0.6870395509396571,-0.009229788207208099,0.17396686653918655,-0.7995858309888825,-0.09617182458622811,0.2833773119115295,-0.8552125132025844,-0.16197046514374966,0.38952163480240937,-0.8991378971723564,-0.1995593593127907,-0.04958457988535346,-0.6478473749833976,-0.05421153952930491,0.25304324033594944,-0.6228725268557525,-0.1648610128664605,0.3826181493820752,-0.4885753425860715,-0.21272291282259567,0.4389158504476374,-0.3919543638592726,-0.2241673228480601,-0.09494802466275158,-0.5495380025917438,-0.10541499174850243,0.20221857586505765,-0.48673626186752417,-0.19574247866899838,0.21771100770897506,-0.3452204173096259,-0.19683631832062973,0.16817149593212433,-0.26599447777096114,-0.18059828960893975,-0.1099235748986257,-0.43496322638612994,-0.16061240561963794,0.12513805080062912,-0.40752705575096376,-0.21285816027548043,0.14992335410830354,-0.3057210881775229,-0.20047549260931632,0.09981693296660264,-0.2475376856993545,-0.17821954524568254,P
-0.0,0.0,0.0,0.0924847727871596,-0.22530989387625636,-0.015322480572364709,0.09322256353740445,-0.39675958230301256,-0.04267465725001315,0.08625546292610577,-0.5158749076959551,-0.07968308372844501,0.06698398026208388,-0.6116119565447776,-0.12407306028895068,-0.1786292668513989,-0.5438045116483615,-0.018807164524884023,-0.08651351282949724,-0.7463882869767006,-0.06601110196756815,-0.049360907548352616,-0.878196179788673,-0.11219556697503845,-0.01903588976529279,-0.9890736506947697,-0.14618805834323292,-0.21568751980892542,-0.5138783730433525,-0.04945731274437844,0.04812791105427077,-0.6454357838802446,-0.10926893804600246,0.20383577390328908,-0.6451871116271517,-0.1466507302213411,0.2922090228551562,-0.6554386108653906,-0.16287794174463183,-0.19289291973580142,-0.4613588425461871,-0.08096709690230358,0.08816513092331105,-0.5222458694325716,-0.1330575998983092,0.13601376897088305,-0.41843379994572794,-0.13357524208178598,0.10086596548142004,-0.35859402626944126,-0.12657434285586952,-0.13248407075455387,-0.4161668763761831,-0.11578419426358376,0.08167300007362613,-0.471095475878998,-0.14767281184379535,0.10656996240557302,-0.38204999746888574,-0.12659348889189578,0.06203233412416563,-0.31329002185639643,-0.10088796128447916,P
-0.0,0.0,0.0,0.11697921030693424,-0.23304592916397854,-0.00021948239077306355,0.141491844854178,-0.42885295097617016,-0.0179608548422435,0.15409015946960894,-0.5679240595435977,-0.04515620241187672,0.17284193354560712,-0.6716953674075543,-0.08556648908626704,-0.05749851081597967,-0.5847366438815467,-0.031047568312809682,0.10066711697685381,-0.7649391229866352,-0.07803371928231652,0.1855923023727753,-0.8675028462132784,-0.12382490227118402,0.2539253820377669,-0.9544554210990301,-0.1566421063815447,-0.07018963666338357,-0.5394232008929787,-0.06380324707229751,0.2328385371899369,-0.618923125250008,-0.11727510478330164,0.4054782303249601,-0.6132916354933389,-0.15060737176348898,0.5206388971864367,-0.6111131888685697,-0.17170958821195909,-0.0361584084613873,-0.46816827076036915,-0.09491414119430659,0.24731825263398358,-0.48311536595360827,-0.1393081547402633,0.26661010997571516,-0.3882499065069962,-0.143065036254005,0.22319996196045838,-0.33246910974524846,-0.14524534201155423,0.025502731807932947,-0.39951446472526514,-0.12713083503047157,0.2402254637397061,-0.41722504135466243,-0.15917986417127628,0.25038480387195144,-0.3427178959752726,-0.1458216524009584,0.20072194570983226,-0.2931110818381899,-0.12964607550250873,P
-0.0,0.0,0.0,0.15367219547628086,-0.2469691805039854,0.012595814130085998,0.2145225152957557,-0.44600049626545085,-0.007387078026850394,0.2591296244847506,-0.5840190731895492,-0.043605968127616884,0.31031120683819297,-0.7040909826065163,-0.08430017371935414,0.020968618330087625,-0.652552863718456,0.003437760889524558,0.17431147662881386,-0.7818563576265793,-0.07063292625857,0.2841833408380155,-0.8473842919896792,-0.1349375951010527,0.38800647704922364,-0.9048208470899749,-0.17535737349547215,-0.021142039794671778,-0.6106727661587581,-0.04709384598213248,0.2736414017570285,-0.6177769928159635,-0.13889452893572185,0.4070931861795515,-0.5093847327297175,-0.18329741798965338,0.47931234643602694,-0.4388669024828748,-0.1984155977699324,-0.028920810507047496,-0.5203084853418114,-0.10046525266287136,0.2528513175526272,-0.48130333937306174,-0.1723019858689077,0.2572477561862796,-0.3490147876044948,-0.170727511206541,0.20951611574197507,-0.28344445905553606,-0.15894100725878538,-0.010191537739691598,-0.42108842107535926,-0.15572788381189812,0.20893490842788526,-0.4012470422650687,-0.20085648443330997,0.21778079376549697,-0.3035134944393822,-0.18617304445186703,0.1652493870785154,-0.2531744786355704,-0.16472161708326113,P
-0.0,0.0,0.0,0.007219024556885799,-0.22021990972885655,0.0011732585704146458,-0.13515492138431529,-0.4216460111241368,0.011287000729980932,-0.2737570584759185,-0.5362811366766014,0.006234228349583352,-0.3777512785666378,-0.6123825565452283,-0.0053918060468384115,-0.40536140585081815,-0.3885942374906355,0.053211179464849045,-0.49735375604572957,-0.5906065487166808,0.016945827960497217,-0.5398288262682832,-0.7218366909642493,-0.01486463499896422,-0.5676664379644022,-0.8224735449600883,-0.03594555674340227,-0.4682868055114669,-0.3234879295814639,0.02328968862863047,-0.3774258200990079,-0.5583388559704829,-0.04986699762724566,-0.23279524994377185,-0.6203060520599648,-0.09083424448866129,-0.1278916690888446,-0.6452494390019934,-0.09605424136275088,-0.49678687181378095,-0.2493517596621296,-0.011715189602513072,-0.33745653970906025,-0.45456341896487207,-0.09443199675563535,-0.18265330123753173,-0.36497402911035687,-0.11308165631296523,-0.09239338040716683,-0.2674668645029438,-0.10172450185428959,-0.493540940390683,-0.1758891974308944,-0.047289124392711004,-0.3487587460099071,-0.36520843612485665,-0.11585102183440404,-0.22008472668439932,-0.3110178225402032,-0.12139833402003972,-0.14021563229825962,-0.2294913897978535,-0.10447675316384122,P
-0.0,0.0,0.0,0.277619700732792,-0.010729375235545055,-0.06364752944042251,0.4904100761933763,-0.160886591032138,-0.0500432978158272,0.5409288947638556,-0.3699054293035424,-0.04337607064621081,0.5117597958103677,-0.5134816039212662,-0.03013962499243566,0.4293865713362427,-0.33385553397674916,0.09591882284657768,0.543840738643482,-0.5020795637553495,0.08382599638901833,0.5995813768160183,-0.5990579522481827,0.06385175579866492,0.6342601980009133,-0.6937645990995084,0.04600224282595336,0.29252015930316216,-0.4001787922375544,0.09148879123326815,0.3784128946497163,-0.6182015653959176,0.0539752992714597,0.432876578242893,-0.7654930093803963,0.007061019589258024,0.46507241448918096,-0.8850409121186007,-0.020254213326589252,0.1505419780976146,-0.42330595055318726,0.06784135469604223,0.21263310594105442,-0.5761844770594738,-0.04887910987888987,0.1838594111077784,-0.4253505817540122,-0.08944932899072236,0.14421551217422435,-0.2977445915674155,-0.07815168379659236,-0.007486360491657288,-0.4254033447856859,0.0412627859819075,0.06008511306434707,-0.5422553624780104,-0.07621248307391255,0.06268401099161892,-0.4150357914026087,-0.09684297980157493,0.04082227330760053,-0.290562829253778,-0.08425523706276809,P
-0.0,0.0,0.0,0.12150806811161426,-0.22712763691400853,-0.17158594337150213,0.23102033861626134,-0.45258217279971324,-0.315830296638475,0.2214872539318785,-0.563866562468869,-0.456337069166008,0.0445286570168278,-0.6013016019312001,-0.5823767630032194,-0.042639936360099016,-0.7712138179346089,-0.2413796105570761,-0.08198485611097396,-0.8730706230554736,-0.4439984333696153,-0.08444898464272903,-0.8248646604475804,-0.5589871742155718,-0.07488855634962749,-0.7515785736792122,-0.6198305034077533,-0.2853818914386821,-0.6843412358858549,-0.25195430419456477,-0.2640748872584066,-0.6589146600072816,-0.536704219270701,-0.03747221782949908,-0.37904559771387275,-0.6051082425379721,0.16434730734180203,-0.15179577137670702,-0.5870990861852622,-0.4596806332276887,-0.5350595118906074,-0.2822130247245306,-0.38527696027190705,-0.4451648277795958,-0.5369957975069971,-0.1636861433533282,-0.23854027804838335,-0.5259619063315367,0.026372351816108378,-0.10166815657242934,-0.45362044066164336,-0.5773499417970294,-0.3574913834689414,-0.32560492895083076,-0.5406573520918699,-0.2700661923033844,-0.48509308330837775,-0.3698761755748743,-0.17440081466079038,-0.47366058639273984,-0.21399793636129164,-0.12456764656402323,-0.42487385149612084,P
-0.0,0.0,0.0,0.18242264480018036,-0.13179754240822114,-0.06756067038965348,0.26045792786343447,-0.3970698964414535,-0.07985446969430139,0.22133432713856976,-0.6077104652074293,-0.09778605173785482,0.16741949847481855,-0.7661249966885397,-0.10720800801270779,0.11748334191299412,-0.5557191423107716,0.01937673071286961,0.09984092516483652,-0.7662231833888119,-0.032689206874643745,0.09330299213639043,-0.8795198086437638,-0.05265847335191981,0.07099886753069447,-0.9950463695801639,-0.0695836417176828,-0.009210577989725913,-0.5281371224978774,0.006070235172219606,0.040316144501767556,-0.6651114432080089,-0.09633738196872056,0.0872033482480063,-0.6081650939652907,-0.11602654692035277,0.08075610258157188,-0.6131205176272854,-0.10184311303201336,-0.12100455438102732,-0.4730704749404925,-0.026237261705673545,-0.026225930864521206,-0.5451744270780445,-0.151375993920489,0.005515937116356002,-0.38338424975434254,-0.1410561222582261,-0.04125222084305797,-0.33671591742342993,-0.1000120577163902,-0.2320925003570176,-0.4051536864414088,-0.0655107374506427,-0.12406339043047959,-0.46484047267670237,-0.14865116399445905,-0.08678512356262819,-0.35134111696625675,-0.1413817847470274,-0.13126821825470494,-0.30693996868563633,-0.1178218686341318,P
