x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,etiqueta
-0.0,0.0,0.0,0.15784467227084412,-0.1637814759864105,-0.02194800101809009,0.1939698344652266,-0.2999488889648248,-0.06007680749855328,0.24057167703790758,-0.3896276451624577,-0.10739981207257185,0.2863821274604851,-0.47793926960400035,-0.15694644963492216,-0.04384577762385867,-0.4737869134775792,-0.04916254276407162,0.06359778838216387,-0.6657666401346714,-0.09982141695243975,0.11186780421523292,-0.787464621292449,-0.13702618174736658,0.13751128986875305,-0.8897008233172178,-0.1639006650820287,-0.06237400107199463,-0.4605994061314904,-0.08428423706243285,0.003015774562819799,-0.7127065866539415,-0.14834105923505936,0.044502727581336686,-0.8590328332322783,-0.18908046142996995,0.061187185364797406,-0.9745678207693292,-0.21557757552225745,-0.04187474607278592,-0.4190299710110114,-0.12144873732906154,0.11679374798516662,-0.6251840379598591,-0.2065597973224139,0.21499205142588454,-0.6115745365557692,-0.22421557723776386,0.2535684672330388,-0.5732708658049379,-0.21945269004604823,0.02344944357346392,-0.36975536314534424,-0.1598309500263785,0.1421377364028177,-0.5351791231861305,-0.21675360406028288,0.22107542438320849,-0.515594347614733,-0.2122476785931546,0.2597241482885586,-0.4604443434133744,-0.20026086266029247,W
-0.0,0.0,0.0,0.1962374769611502,-0.15342443492936217,-0.12359394130672545,0.2711036509018683,-0.3874407067672515,-0.11468303715395434,0.13647694959403583,-0.541791871294389,-0.08994326732223767,-0.0010999658020781097,-0.628024282073025,-0.062446563899267685,0.3327072402342661,-0.43750918072011413,0.043318463043317976,0.4915630047746123,-0.5715702268312843,0.044374656314846155,0.5765735116461997,-0.6587903744852921,0.028628894416884088,0.6321129928755508,-0.7244072947007796,0.02043316776167016,0.21225089347733628,-0.4873908103290597,0.08058862503314088,0.3198418909823261,-0.6889761332581671,0.1374739550928529,0.38690157979781487,-0.7964943501512874,0.16036794897638545,0.4351494681508242,-0.8838121247394941,0.17181696229277155,0.07960440583404561,-0.5027183918987318,0.08770453529805805,0.13048952106420864,-0.7153604811648666,0.06668296982154678,0.2054475881724342,-0.8306705811907089,0.031685713562375435,0.26824792928866104,-0.9284824484779604,0.012882350098675588,-0.053253084423488535,-0.4851890439195622,0.08153023375548035,-0.018644374475090427,-0.6726122689218027,0.03801534045555371,0.03191383960344027,-0.6212049986716095,0.04115060708566123,0.07984491823419419,-0.5252846627907396,0.05139398127984671,W
-0.0,0.0,0.0,0.04663052768603242,-0.129678765667879,-0.13877939406954093,0.027547297686936093,-0.29780349166053716,-0.14746263080585187,-0.10241927119097982,-0.43714536968497664,-0.12844099556713504,-0.2111034740646021,-0.5330975069066762,-0.1035310140470556,0.11975158551810187,-0.535471905951664,-0.030700695329123555,0.14543727746184693,-0.7474266511917672,-0.04110808616775488,0.1414779301651602,-0.876817749022709,-0.0681151492974688,0.12681052555505748,-0.9870929919375184,-0.09780856749941844,-0.0014257043620438934,-0.5331450228646833,0.014198049416363831,0.008421244663956877,-0.7707093352421138,0.02335881053158111,0.00369076706681222,-0.8894432760451401,-0.006003422317344102,-0.008058309383566973,-0.9968943202289084,-0.039323158004472156,-0.11146968489813903,-0.48929226093648276,0.038567723052125386,-0.16710270421402446,-0.6966203146225716,-0.012516497827278648,-0.2053745747325442,-0.8018218640080411,-0.09558302245868112,-0.24177206931213124,-0.9113808929765184,-0.15859441720253048,-0.20072044756365018,-0.40721455783100396,0.05449658779074543,-0.24268114480121927,-0.5314460453386407,-0.0258455052638479,-0.23258303355084325,-0.48991154774340445,-0.07308303746827395,-0.21506701792738062,-0.44319880346146623,-0.10493798051587781,W
-0.0,0.0,0.0,0.06735810020160857,-0.01604446674953068,-0.20898638389191665,0.018312229479378994,-0.10692383928203557,-0.2807194629513762,-0.12879997811859142,-0.20628146312421483,-0.3049498309231302,-0.27280081746373847,-0.2831732302562936,-0.3216237225315273,0.09110244282019302,-0.43009729390988377,-0.2442518564619986,0.12203540917841495,-0.6352453102729939,-0.3317814805467162,0.14001050462222134,-0.7610251869408448,-0.3940984530088646,0.14526664272399092,-0.8772750710559717,-0.4412777398360289,-0.04042625464292215,-0.451536221304081,-0.18961455079129996,-0.055690370479925665,-0.6979737340238394,-0.24278044596712053,-0.061940605554511606,-0.8206297179469794,-0.2802952698688817,-0.07413843340759935,-0.9462129166318137,-0.3149358809202014,-0.15951935645427667,-0.41835516791620003,-0.15245727742726561,-0.2520808038057746,-0.5678230072344223,-0.24987175796064115,-0.3103476637651049,-0.6423870363095697,-0.3165099764447822,-0.3708149623717082,-0.7574794519252083,-0.36386934729094805,-0.2417660747928909,-0.34111540165306264,-0.1273004822728542,-0.2871489069776727,-0.4003052020871352,-0.22501255777159265,-0.27258493789379024,-0.32389940104406884,-0.24783923442542533,-0.24961881267807384,-0.2708581383908328,-0.2608099656619525,W
-0.0,0.0,0.0,0.05930106019353233,-0.13987559116634712,-0.12773704199834987,-0.0006209085963021647,-0.3014900937191493,-0.16241374346159185,-0.158857870232123,-0.3883869284175032,-0.17335285927328892,-0.30486107461180334,-0.39556689798097844,-0.18107672595866348,-0.07994674123211326,-0.5066095307537952,-0.0765847935625745,-0.12071710892965165,-0.7193041444119195,-0.11734566528084178,-0.15333010931322988,-0.8487307178078399,-0.15471874317697262,-0.19777009957035446,-0.9510591610619004,-0.18696409548386708,-0.19502846814446584,-0.46138476891507174,-0.05005325685055781,-0.32006849548297883,-0.6714323439456507,-0.07642137211737672,-0.3994421291352175,-0.7811400347049917,-0.10639550523238374,-0.4686574504307543,-0.8736920232422188,-0.13047008346231329,-0.277917632596041,-0.37437838639788007,-0.03962372992164228,-0.44586361373358147,-0.5110589245967168,-0.11192844994672436,-0.551723414419097,-0.6064258058105377,-0.17900059294478485,-0.6462560256859397,-0.6986026802294077,-0.22270708761465977,-0.3205839390727868,-0.2554576231508291,-0.03539818830746238,-0.3855046005257957,-0.3704249395689683,-0.11622107985165453,-0.32576681703438404,-0.37977669005347325,-0.13869106695624553,-0.2514472463205866,-0.3752077936694828,-0.14850870532230906,W
-0.0,0.0,0.0,-0.011341680772466214,-0.08685704383685595,-0.2512147545379292,-0.033812971040877104,-0.25582544112913264,-0.25938742340158594,-0.08423187174903912,-0.3924443633837077,-0.18786785608614923,-0.10564406970022279,-0.47124916489334523,-0.0928024639248256,0.21560117909646925,-0.44826179562441254,-0.19488243443523415,0.27267105703971223,-0.6490697634270736,-0.20850694435795958,0.3164594486483769,-0.7952149740961795,-0.22537609133177533,0.351428553333381,-0.9048831716261423,-0.2368829271079884,0.16893601777137726,-0.468825902941107,-0.04895408998296322,0.24223139032028637,-0.6993966790698576,-0.014134626633917596,0.2800253894232198,-0.8374447730907387,-0.00911160456207596,0.31923582240285625,-0.9475639259451801,-0.014529141135296826,0.09057718825154534,-0.4601003027092982,0.07422612172810161,0.08878328500507773,-0.6535311363337042,0.07104143662402192,0.07575884150382575,-0.7581487849449946,0.0040925857697621144,0.07960753164412793,-0.8854501111175627,-0.04793427181247258,0.013291939182916698,-0.4226669998008887,0.17860787629223882,-0.03869838926475224,-0.5147248461740441,0.13362867432280817,-0.08495073600732603,-0.4913109520750052,0.07451130824785533,-0.10374767992213953,-0.46545609910840163,0.03442570446384838,W
-0.0,0.0,0.0,0.09992327129669384,0.0010147856947639738,-0.14045756720526453,0.2241561081633631,-0.07307806627531083,-0.16867355262560846,0.2777885588404034,-0.23165422850820935,-0.17070473859746735,0.2962290762378955,-0.36949306787854513,-0.16607613470026922,0.4917188547092256,-0.13937927511268536,-0.07010228185839172,0.69115579018512,-0.21559915300580126,-0.10140686495388378,0.8102882028679234,-0.27558320497453864,-0.13602741203635668,0.9041475169251076,-0.3333392989247782,-0.16826619143353708,0.44869665251967566,-0.2441320519580242,-0.03672009872396986,0.6610538070040602,-0.35608421001744,-0.05667590681398466,0.7721032893418445,-0.42692371999023465,-0.0937523164208984,0.8630019147991166,-0.4895611517218968,-0.12473000351875387,0.36299809995577076,-0.3128774072480536,-0.020710102153243648,0.5079308758941096,-0.46305310461084986,-0.09159431328685423,0.5778886169164809,-0.5511969628147241,-0.16335301740051228,0.6549104040339594,-0.63802506061753,-0.21105363749212425,0.24875348338371375,-0.3411815323038476,-0.01276855384852013,0.32681506152231227,-0.4279005009009013,-0.10084900605877344,0.28850019481836686,-0.3891401336722596,-0.13212072308893297,0.2455922967779375,-0.3397498531713277,-0.1463156341479201,W
-0.0,0.0,0.0,0.1129031955583931,-0.10352106406088891,-0.08352307664186889,0.1654276526504558,-0.2791956259817083,-0.09905353852217061,0.10129582428462672,-0.4359190051313909,-0.10698056162572259,0.01986734522854695,-0.5331338997529188,-0.11566741407558337,0.24760915007223228,-0.47496661938013807,-0.01428106050698751,0.3614740515295825,-0.6544700248206644,-0.04435592797207774,0.4124563748338755,-0.7677189489493573,-0.08123937309651674,0.4492466681045494,-0.8730408499744984,-0.11516700665245463,0.13439960869910542,-0.5119834433560613,-0.010455498408216145,0.17624572596330523,-0.7372544024090502,-0.042006775694687984,0.1959417584868752,-0.8646950827630964,-0.08467291734113394,0.2165065846378698,-0.9693225603914246,-0.11635580228187047,0.021381231130226993,-0.49767545552187037,-0.019610886713848082,0.019751433062686116,-0.7172436729186391,-0.08671628568116874,0.025861008167193382,-0.8525263589097024,-0.14934791855860843,0.029905247522673237,-0.9653300251634724,-0.18978651302371882,-0.08819692811755504,-0.44686914529778415,-0.0329938632349549,-0.07125577182575155,-0.6006418296709332,-0.103498530500701,-0.03904980471487367,-0.5875930404165052,-0.12159923057218928,-0.01585851840877891,-0.5408632332885539,-0.12889043665649028,W
-0.0,0.0,0.0,0.014415070367486349,-0.08425554179385306,-0.24417606401755293,-0.011901372960993622,-0.24437479377021504,-0.26502156856447273,-0.08446272367480454,-0.38398931484564436,-0.21533173142027834,-0.14529879637210247,-0.45594500128631965,-0.1449485178041451,0.22214068307735152,-0.4437593566345238,-0.1714787200245923,0.278360635338576,-0.6452669062472588,-0.19312631821768173,0.32622177379054657,-0.7921744033100856,-0.2174453051988105,0.36473781227492186,-0.900816295159361,-0.23557659194467273,0.15763900681672371,-0.4619078039485776,-0.04193382003667218,0.22316688988237185,-0.6874429970563085,-0.013425000985060912,0.25357710622526264,-0.827387985782482,-0.01872956703223136,0.28742440818543846,-0.9474167231768466,-0.03178667771152541,0.06402161479602798,-0.44562143516614144,0.06363312004221885,0.04194988990174802,-0.6348428868432363,0.047541853162703374,0.0047858435240103496,-0.7392273648168647,-0.023363860232457713,-0.012424058284139592,-0.8696014147054449,-0.07767347891495839,-0.020747344165998386,-0.39629259748529644,0.1510841599606515,-0.07391034997873862,-0.47923249571779525,0.09249758794752977,-0.1088599831209759,-0.42030822134181206,0.03877541250237128,-0.12111354597093082,-0.3614458794805681,0.004602698968669691,W
-0.0,0.0,0.0,0.19123946031191852,-0.13419754772791936,-0.11809941731908895,0.2580024341129976,-0.3604096106907598,-0.1078396248932397,0.12167352988388053,-0.5091462103755443,-0.08022580111159347,-0.013250935381550703,-0.5843224171209621,-0.049179755927382,0.32266022979365105,-0.41314097239797637,0.009027591289005057,0.48083678474960523,-0.5677708242303918,-0.007016897733405067,0.5671558660177894,-0.6647248726872544,-0.032255398671765696,0.6201732421173111,-0.7440528459641764,-0.049695634617370914,0.19919145511884362,-0.4734015792273871,0.03768229300628131,0.30908486947896,-0.688113074375423,0.06077035391028835,0.38187261062631106,-0.8035150121800372,0.05827312337306109,0.430754971241549,-0.9009549968299825,0.05225177927859023,0.06209605413366634,-0.5000256157674251,0.041141174869175304,0.11463061051400672,-0.7208664359611264,-0.0048054152882227195,0.19089727147753996,-0.840902258809798,-0.05397188480327572,0.25160228748529667,-0.9506660278556144,-0.08137322836821959,-0.08313116220254935,-0.478931917989195,0.03366403086027566,-0.061275798202806216,-0.6718316797721079,-0.016825533084488167,-0.003499021072846504,-0.6199235346459578,-0.014426318086206567,0.05864907817497395,-0.5208295593846686,-0.006721574701378385,W
